permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx324,ddr4,33.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.11700,0.94500,-40.00000,2.6660e+09,48.84619,48.70286,50.13323,49.86677,1.5907e-10,1.6630e-10,1.5900e-10,1.6641e-10
