permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx270,ddr5,11.00000,1.00000,1.00000,1.00000,0.,0.,0.,0.,1.15500,0.78300,125.00000,3.2000e+09,49.22605,49.12479,50.14072,49.85928,1.6348e-10,1.7021e-10,1.6391e-10,1.7094e-10
