permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx296,ddr5,33.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.15500,0.94500,125.00000,3.2000e+09,48.56956,48.58420,50.06979,49.93021,1.4927e-10,1.5572e-10,1.4924e-10,1.5586e-10
