permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx294,ddr5,33.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.15500,0.78300,125.00000,3.2000e+09,49.23703,48.93766,50.20535,49.79465,1.4959e-10,1.5512e-10,1.4951e-10,1.5555e-10
