permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx288,ddr5,31.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.15500,0.94500,125.00000,3.2000e+09,47.99907,47.74898,50.24168,49.75832,1.5456e-10,1.6167e-10,1.5462e-10,1.6193e-10
