permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx276,ddr5,13.00000,1.00000,1.00000,1.00000,0.,0.,0.,0.,1.02400,0.94500,125.00000,3.2000e+09,51.48185,51.86212,49.75898,50.24102,1.6257e-10,1.6454e-10,1.6363e-10,1.6440e-10
