permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx318,ddr4,31.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.26000,0.78300,-40.00000,2.6660e+09,48.91370,48.16408,50.51429,49.48571,1.6369e-10,1.7022e-10,1.6354e-10,1.7057e-10
