permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx287,ddr5,31.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.15500,0.94500,-40.00000,3.2000e+09,47.38477,46.94877,50.31473,49.68527,1.5155e-10,1.5855e-10,1.5163e-10,1.5873e-10
