permutation,mode,param_modelfile,param_rmodellib,param_cmodellib,param_bjtmodellib,param_mciterations,param_typ,param_cmax,param_cmin,param_vddio,param_vdd,param_temp,param_datarate,padp_dutycycle,padn_dutycycle,padp_padn_dutycycle,padn_padp_dutycycle,padp_risetime,padp_falltime,padn_risetime,padn_falltime
psim3tx323,ddr4,33.00000,3.00000,3.00000,3.00000,0.,0.,0.,0.,1.11700,0.78300,125.00000,2.6660e+09,49.39074,49.04683,50.14614,49.85386,1.6280e-10,1.6849e-10,1.6271e-10,1.6865e-10
